row,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal
220,141,FILLER,True,They fell in love and were married six months later.,later..,later.,9,0.7894033789634705
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,I,I,0,7.896907329559326
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,sure,sure,1,8.334766387939453
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,would,would,2,4.146015644073486
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,love,love,3,1.0310887098312378
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,to,to,4,0.2859377861022949
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,cycle,cycle,5,11.498462677001953
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,to,to,6,2.80949068069458
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,work,work,7,2.8408122062683105
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,.and,(and,8,7.550201892852783
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,have,have,9,3.9246022701263428
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,in,in,10,7.121938228607178
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,the,the,11,2.236121892929077
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,past,past),12,2.031757354736328
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,.but,but,13,2.6668208837509155
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,it,it,14,2.578484535217285
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,is,is,15,2.4127614498138428
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,not,not,16,2.2061660289764404
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,currently,currently,17,5.330394744873047
221,142,FILLER,True,I sure would love to cycle to work (and have in the past) but it is not currently feasible.,feasible..,feasible.,18,4.715578019618988
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",Bring,Bring,0,14.43448257446289
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",your,your,1,1.750259280204773
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",friends,friends,2,2.962428569793701
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",and,and,3,1.1907856464385986
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.","family.,","family,",4,3.9863719046115875
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",and,and,5,2.1571807861328125
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",tell,tell,6,5.7828779220581055
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",everyone,everyone,7,3.8649914264678955
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",you,you,8,2.0511391162872314
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",know,know,9,0.8853198289871216
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",how,how,10,2.2497718334198
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",much,much,11,1.7760183811187744
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",you,you,12,0.5288323163986206
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",love,love,13,0.44593295454978943
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",those,those,14,6.198741912841797
222,143,FILLER,True,"Bring your friends and family, and tell everyone you know how much you love those places.",places..,places.,15,6.1773905754089355
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,I.m,I'm,0,10.230788946151733
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,a,a,1,2.467008352279663
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,good,good,2,5.449573516845703
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,cook,cook,3,4.577885627746582
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,and,and,4,1.7176151275634766
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,I,I,5,1.3275322914123535
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,know,know,6,3.2933669090270996
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,how,how,7,2.003796339035034
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,to,to,8,0.42383962869644165
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,make,make,9,0.8170019388198853
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,all,all,10,5.233366966247559
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,kinds,kinds,11,1.0668374300003052
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,of,of,12,0.0034343567676842213
223,144,FILLER,True,I'm a good cook and I know how to make all kinds of soups.,sou.ps..,soups.,13,6.166315564420074
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,These,These,0,10.816341400146484
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,art.isans,artisans,1,10.764037728309631
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,know,know,2,5.973077774047852
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,how,how,3,0.8352071046829224
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,to,to,4,0.046586066484451294
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,make,make,5,1.153373122215271
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,affordable,affordable,6,8.710071563720703
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,jewelry,jewelry,7,4.084373950958252
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,look,look,8,9.41429328918457
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,like,like,9,2.970113754272461
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,a,a,10,2.6830897331237793
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,million,million,11,6.4087114334106445
224,145,FILLER,True,These artisans know how to make affordable jewelry look like a million bucks.,bucks..,bucks.,12,1.468489170074463
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,Here,Here,0,10.692108154296875
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,are,are,1,1.930544376373291
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,a,a,2,2.631584644317627
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,few,few,3,0.25576987862586975
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,players,players,4,8.829183578491211
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,who,who,5,1.0444000959396362
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,will,will,6,3.4071998596191406
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,certainly,certainly,7,4.824698448181152
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,be,be,8,1.4795856475830078
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,drafted,drafted,9,7.3211774826049805
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,but,but,10,6.142645835876465
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,did,did,11,5.489484786987305
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,not,not,12,0.12571720778942108
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,quite,quite,13,5.485437870025635
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,make,make,14,0.7688868641853333
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,the,the,15,0.33060595393180847
225,146,FILLER,True,Here are a few players who will certainly be drafted but did not quite make the cut.,cut..,cut.,16,2.1714375019073486
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,She,She,0,11.07059097290039
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,says,says,1,4.895779132843018
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,the,the,2,2.56182861328125
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,very,very,3,7.981064796447754
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,qualities,qualities,4,8.646563529968262
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,that,that,5,1.13901948928833
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,make,make,6,1.3215503692626953
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,us,us,7,3.449042797088623
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,successful,successful,8,3.9537851810455322
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,are,are,9,1.3407732248306274
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,the,the,10,2.4707233905792236
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,same,same,11,2.4070377349853516
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,ones,ones,12,2.0084290504455566
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,that,that,13,0.29946836829185486
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,can,can,14,5.724552631378174
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,take,take,15,5.962909698486328
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,us,us,16,1.0074247121810913
226,147,FILLER,True,She says the very qualities that make us successful are the same ones that can take us down.,down..,down.,17,5.007055878639221
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,And,And,0,9.995410919189453
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,now,now,1,3.313201904296875
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,I,I,2,3.430087089538574
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,have,have,3,2.4227147102355957
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,a,a,4,1.7188578844070435
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,career,career,5,8.058040618896484
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,where,where,6,3.5740859508514404
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,I,I'm,7,0.38577619194984436
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,m.making,making,8,6.810832977294922
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,enough,enough,9,5.707637786865234
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,money,money,10,0.33316347002983093
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,to,to,11,0.5301170945167542
227,148,FILLER,True,And now I have a career where I'm making enough money to live.,live..,live.,12,6.477464199066162
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,Make,Make,0,12.277397155761719
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,sure,sure,1,1.3862793445587158
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,that,that,2,2.3513050079345703
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,the,the,3,2.118016004562378
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,account,account,4,6.740939617156982
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,you,you,5,1.1627006530761719
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,use,use,6,3.4404308795928955
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,to,to,7,1.4799890518188477
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,enter,enter,8,5.538954734802246
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,the,the,9,1.6624704599380493
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,contest,contest,10,4.130005359649658
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,includes,includes,11,5.687652111053467
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,your,your,12,1.682998776435852
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,real,real,13,5.692561626434326
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,name,name,14,0.3351804316043854
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,and,and,15,1.2246909141540527
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,a,a,16,4.2297492027282715
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,contact,contact,17,3.075122356414795
228,149,FILLER,True,Make sure that the account you use to enter the contest includes your real name and a contact email.,email..,email.,18,4.597821116447449
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",The,The,0,7.689910411834717
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",technique,technique,1,9.988649368286133
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",gets,gets,2,8.141509056091309
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",its,its,3,3.002276659011841
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",name,name,4,0.24337054789066315
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.","because.,","because,",5,6.606292486190796
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",like,like,6,2.8403007984161377
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.","snow.sh.oes.,","snowshoes,",7,12.297732442617416
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",it,it,8,0.4050438106060028
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",dist.ributes,distributes,9,10.057762444019318
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",the,the,10,2.552833080291748
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",heavy,heavy,11,6.3050713539123535
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",load,load,12,5.601119041442871
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",evenly,evenly,13,3.592660903930664
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",across,across,14,1.2770209312438965
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",a,a,15,2.494154691696167
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",wide,wide,16,3.7276666164398193
229,150,FILLER,True,"The technique gets its name because, like snowshoes, it distributes the heavy load evenly across a wide area.",area..,area.,17,1.6012911796569824
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",What,What,0,10.194766998291016
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",ensued,ensued,1,10.665763854980469
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",Friday,Friday,2,8.39739990234375
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",night,night,3,1.0900466442108154
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",was,was,4,0.8797703385353088
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",a,a,5,1.330354928970337
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",mixture,mixture,6,6.4024858474731445
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",of,of,7,0.003183774882927537
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.","bo.os.,","boos,",8,7.567372351884842
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",cheers,cheers,9,2.721113681793213
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",and,and,10,0.49715641140937805
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",general,general,11,6.4181718826293945
230,151,FILLER,True,"What ensued Friday night was a mixture of boos, cheers and general awkwardness.",awkward.ness..,awkwardness.,12,6.492074483074248
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,That,That,0,10.26688003540039
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,being,being,1,5.8531813621521
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,said,said,2,0.0742209255695343
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,I,I,3,3.5120112895965576
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,have,have,4,2.7433485984802246
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,heard,heard,5,3.9878735542297363
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,from,from,6,2.5525331497192383
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,a,a,7,2.0628111362457275
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,lot,lot,8,1.4706803560256958
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,of,of,9,0.013842180371284485
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,people,people,10,0.6631790399551392
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,that,that,11,0.8948056697845459
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,they,they,12,1.898982286453247
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,want,want,13,3.7156825065612793
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,to,to,14,0.5571526885032654
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,do,do,15,3.1851024627685547
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,it,it,16,2.26517915725708
231,152,FILLER,True,That being said I have heard from a lot of people that they want to do it anyways.,anyways..,anyways.,17,8.94556999206543
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,You,You,0,9.281982421875
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,enjoy,enjoy,1,8.328873634338379
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,attracting,attracting,2,10.803991317749023
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,influential,influential,3,9.091194152832031
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,people,people,4,1.522770643234253
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,who,who,5,2.9283273220062256
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,bring,bring,6,5.868379592895508
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,advantage,advantage,7,10.582671165466309
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,and,and,8,2.7951035499572754
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,romantic,romantic,9,10.022817611694336
232,153,FILLER,True,You enjoy attracting influential people who bring advantage and romantic intrigue.,intrigue..,intrigue.,10,7.380539417266846
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,I,I,0,7.896907329559326
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,don,don't,1,3.4601175785064697
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,t.think,think,2,1.9136947548249736
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,that,that,3,2.477688789367676
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,system,system,4,9.172952651977539
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,is,is,5,1.018953561782837
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,perfect,perfect,6,2.535921335220337
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,but,but,7,3.6853907108306885
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,it,it,8,1.402531385421753
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,was,was,9,3.864102363586426
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,better,better,10,4.442084312438965
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,than,than,11,0.3526281416416168
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,it,it,12,4.071394443511963
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,is,is,13,2.6489744186401367
233,154,FILLER,True,I don't think that system is perfect but it was better than it is now.,now..,now.,14,1.269292175769806
234,155,FILLER,True,We want to hear what you think about this article.,We,We,0,9.732032775878906
234,155,FILLER,True,We want to hear what you think about this article.,want,want,1,4.302242279052734
234,155,FILLER,True,We want to hear what you think about this article.,to,to,2,0.32068976759910583
234,155,FILLER,True,We want to hear what you think about this article.,hear,hear,3,2.2770955562591553
234,155,FILLER,True,We want to hear what you think about this article.,what,what,4,0.3740086555480957
234,155,FILLER,True,We want to hear what you think about this article.,you,you,5,0.07921281456947327
234,155,FILLER,True,We want to hear what you think about this article.,think,think,6,0.007742040790617466
234,155,FILLER,True,We want to hear what you think about this article.,about,about,7,0.016207369044423103
234,155,FILLER,True,We want to hear what you think about this article.,this,this,8,0.0003150205302517861
234,155,FILLER,True,We want to hear what you think about this article.,article..,article.,9,0.0037607081758324057
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,Get,Get,0,11.46219253540039
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,some,some,1,6.137615203857422
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,rest,rest,2,4.501945495605469
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,and,and,3,2.372241497039795
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,don.t,don't,4,5.73766871902626
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,even,even,5,6.158879280090332
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,think,think,6,1.0580589771270752
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,about,about,7,0.10591777414083481
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,this,this,8,5.415523529052734
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,place,place,9,5.807700157165527
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,for,for,10,2.8698229789733887
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,the,the,11,3.3196284770965576
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,next,next,12,0.8199490308761597
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,two,two,13,3.1114187240600586
235,156,FILLER,True,Get some rest and don't even think about this place for the next two weeks.,weeks..,weeks.,14,1.4346950054168701
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",For,For,0,10.124305725097656
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",the,the,1,1.9978288412094116
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",first,first,2,1.9379769563674927
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",time,time,3,0.07372915744781494
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.","ever.,","ever,",4,2.3137305974960327
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",the,the,5,2.126319646835327
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",awards,awards,6,10.075711250305176
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",program,program,7,5.188762187957764
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",will,will,8,1.7701735496520996
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",livestream,livestream,9,11.219079971313477
236,157,FILLER,True,"For the first time ever, the awards program will livestream globally.",globally..,globally.,10,11.793313026428223
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",Now,Now,0,11.182491302490234
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",comes,comes,1,6.417919158935547
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",the,the,2,0.8241577744483948
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",good,good,3,5.123891353607178
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",part,part,4,2.892500877380371
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",boys,boys,5,13.066754341125488
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",and,and,6,2.7997851371765137
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.","girls.,","girls,",7,2.0681281089782715
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",the,the,8,2.878028154373169
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",part,part,9,5.392871856689453
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",the,the,10,6.008811950683594
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",Main,Main,11,10.733196258544922
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",Stream,Stream,12,2.442970037460327
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",Media,Media,13,0.1750417798757553
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",doesn.t,doesn't,14,4.052488956367597
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",want,want,15,1.0135135650634766
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",to,to,16,1.4918203353881836
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",talk,talk,17,1.6036956310272217
237,158,FILLER,True,"Now comes the good part boys and girls, the part the Main Stream Media doesn't want to talk about.",about..,about.,18,0.7410000301897526
238,159,FILLER,True,"What kind of job would you get at your age, with your skill set if you got fired from the Chicago Police Department?",What,What,0,10.194766998291016
238,159,FILLER,True,"What kind of job would you get at your age, with your skill set if you got fired from the Chicago Police Department?",kind,kind,1,4.397430896759033
238,159,FILLER,True,"What kind of job would you get at your age, with your skill set if you got fired from the Chicago Police Department?",of,of,2,0.008138706907629967
238,159,FILLER,True,"What kind of job would you get at your age, with your skill set if you got fired from the Chicago Police Department?",job,job,3,5.46579647064209
238,159,FILLER,True,"What kind of job would you get at your age, with your skill set if you got fired from the Chicago Police Department?",would,would,4,2.378446578979492
238,159,FILLER,True,"What kind of job would you get at your age, with your skill set if you got fired from the Chicago Police Department?",you,you,5,0.6806797385215759
