,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
206,127,FILLER,True,What happened here may well be a sign of things to come if the drought continues.,continues..,continues.,15,2.1812193393707275,3.14683432400125,1.0906096696853638,1.573417162000625
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,Some,Some,0,11.533943176269531,16.63996262229915,11.533943176269531,16.63996262229915
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,of,of,1,1.8807686567306519,2.7133756141247085,1.8807686567306519,2.7133756141247085
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,his,his,2,3.880441665649414,5.598293947491319,3.880441665649414,5.598293947491319
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,ideas,ideas,3,5.233042240142822,7.549684088616522,5.233042240142822,7.549684088616522
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,sound,sound,4,6.341374397277832,9.148669395372968,6.341374397277832,9.148669395372968
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,like,like,5,1.763083577156067,2.543591933435832,1.763083577156067,2.543591933435832
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,the,the,6,2.8805434703826904,4.1557457797861925,2.8805434703826904,4.1557457797861925
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,rhetoric,rhetoric,7,7.527851104736328,10.860393457353606,7.527851104736328,10.860393457353606
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,of,of,8,0.31575238704681396,0.4555344029412911,0.31575238704681396,0.4555344029412911
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,someone,someone,9,4.592317581176758,6.6253138005509085,4.592317581176758,6.6253138005509085
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,who,who,10,0.546776294708252,0.7888314488512375,0.546776294708252,0.7888314488512375
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,doesn.t,doesn't,11,4.059216184221441,5.856211058872494,2.0296080921107205,2.928105529436247
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,plan,plan,12,6.629150390625,9.563842393861822,6.629150390625,9.563842393861822
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,to,to,13,0.9133961200714111,1.317752052794245,0.9133961200714111,1.317752052794245
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,be,be,14,2.7256484031677246,3.9322794344569982,2.7256484031677246,3.9322794344569982
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,around,around,15,4.524794578552246,6.527898699518593,4.524794578552246,6.527898699518593
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,when,when,16,4.616294860839844,6.65990570301485,4.616294860839844,6.65990570301485
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,the,the,17,2.0994598865509033,3.028880366872294,2.0994598865509033,3.028880366872294
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,chickens,chickens,18,8.967009544372559,12.936660201270294,8.967009544372559,12.936660201270294
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,come,come,19,0.29462677240371704,0.4250565834599639,0.29462677240371704,0.4250565834599639
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,home,home,20,0.0062437234446406364,0.009007788850265203,0.0062437234446406364,0.009007788850265203
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,to,to,21,1.116098403930664,1.6101896324948561,1.116098403930664,1.6101896324948561
207,128,FILLER,True,Some of his ideas sound like the rhetoric of someone who doesn't plan to be around when the chickens come home to roost.,ro.ost..,roost.,22,0.329642177282949,0.475573134433951,0.109880725760983,0.15852437814465034
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,It.s,It's,0,9.632949888706207,13.897409033568339,4.816474944353104,6.9487045167841694
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,about,about,1,4.965367317199707,7.163510804716154,4.965367317199707,7.163510804716154
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,a,a,2,3.9037063121795654,5.631857737668403,3.9037063121795654,5.631857737668403
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,friendship,friendship,3,9.041410446166992,13.04399801332679,9.041410446166992,13.04399801332679
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,between,between,4,1.6504369974136353,2.3810772714683224,1.6504369974136353,2.3810772714683224
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,a,a,5,1.6226541996002197,2.3409951668408873,1.6226541996002197,2.3409951668408873
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,little,little,6,5.689506530761719,8.208222857035302,5.689506530761719,8.208222857035302
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,girl,girl,7,0.5745423436164856,0.8288893899162266,0.5745423436164856,0.8288893899162266
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,and,and,8,0.5735722184181213,0.8274897951035051,0.5735722184181213,0.8274897951035051
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,her,her,9,1.8004099130630493,2.5974424531433913,1.8004099130630493,2.5974424531433913
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,t.eddy,teddy,10,7.89066955447197,11.383829835530237,3.945334777235985,5.691914917765119
208,129,FILLER,True,It's about a friendship between a little girl and her teddy bear.,bear..,bear.,11,0.8601322323083878,1.2409085060600649,0.4300661161541939,0.6204542530300324
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,Polly,Polly,0,17.55615234375,25.32817392341928,17.55615234375,25.32817392341928
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,and,and,1,4.050483703613281,5.843612752404443,4.050483703613281,5.843612752404443
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,Elliott,Elliott,2,8.782581329345703,12.670586530051047,8.782581329345703,12.670586530051047
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,May.field,Mayfield,3,10.83163833618164,15.626750912312037,5.41581916809082,7.8133754561560185
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,last,last,4,7.826959609985352,11.291915814564081,7.826959609985352,11.291915814564081
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,year,year,5,1.4659544229507446,2.1149251761602814,1.4659544229507446,2.1149251761602814
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,welcomed,welcomed,6,7.165411949157715,10.337504284976356,7.165411949157715,10.337504284976356
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,a,a,7,2.2227065563201904,3.206687726154524,2.2227065563201904,3.206687726154524
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,baby,baby,8,2.6974055767059326,3.8915336487798835,2.6974055767059326,3.8915336487798835
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,girl,girl,9,1.0604273080825806,1.529873218593972,1.0604273080825806,1.529873218593972
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,into,into,10,2.006967067718506,2.895441435824953,2.006967067718506,2.895441435824953
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,their,their,11,0.16411249339580536,0.23676428037005115,0.16411249339580536,0.23676428037005115
209,130,FILLER,True,Polly and Elliott Mayfield last year welcomed a baby girl into their family.,family..,family.,12,4.345252156257629,6.268873737244957,2.1726260781288147,3.1344368686224784
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,Officials,Officials,0,14.922412872314453,21.528491048985696,14.922412872314453,21.528491048985696
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,responded,responded,1,7.362473487854004,10.62180398960344,7.362473487854004,10.62180398960344
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,to,to,2,0.4751795530319214,0.6855391846909872,0.4751795530319214,0.6855391846909872
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,Norwich,Norwich,3,13.986379623413086,20.178080522688507,13.986379623413086,20.178080522688507
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,for,for,4,6.247032642364502,9.012563013410745,6.247032642364502,9.012563013410745
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,the,the,5,1.1451612710952759,1.6521184868272565,1.1451612710952759,1.6521184868272565
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,report,report,6,7.0821428298950195,10.217372339556874,7.0821428298950195,10.217372339556874
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,of,of,7,1.2776086330413818,1.843199639085729,1.2776086330413818,1.843199639085729
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,an,an,8,2.1449944972991943,3.0945729239876627,2.1449944972991943,3.0945729239876627
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,11.-.year.-.old,11-year-old,9,6.691480193519965,9.653765291397976,1.338296038703993,1.930753058279595
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,girl,girl,10,0.94700688123703,1.3662421312483868,0.94700688123703,1.3662421312483868
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,in,in,11,3.883129596710205,5.602171812302974,3.883129596710205,5.602171812302974
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,cardiac,cardiac,12,7.7636189460754395,11.200534552854638,7.7636189460754395,11.200534552854638
210,131,FILLER,True,Officials responded to Norwich for the report of an 11-year-old girl in cardiac arrest.,arrest..,arrest.,13,1.6242796275764704,2.3433401637215465,0.8121398137882352,1.1716700818607733
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,It,It,0,8.752994537353516,12.627901811968105,8.752994537353516,12.627901811968105
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,feels,feels,1,5.624019622802734,8.113745219679723,5.624019622802734,8.113745219679723
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,really,really,2,5.828503608703613,8.40875325208013,5.828503608703613,8.40875325208013
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,good,good,3,1.1650196313858032,1.6807680447385864,1.1650196313858032,1.6807680447385864
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,to,to,4,0.6006074547767639,0.8664933965273797,0.6006074547767639,0.8664933965273797
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,be,be,5,0.9173286557197571,1.3234255024722328,0.9173286557197571,1.3234255024722328
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,a,a,6,3.1659626960754395,4.567518681267489,3.1659626960754395,4.567518681267489
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,part,part,7,2.4746556282043457,3.570173402718372,2.4746556282043457,3.570173402718372
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,of,of,8,0.004112240858376026,0.0059327094933200675,0.004112240858376026,0.0059327094933200675
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,the,the,9,1.7470535039901733,2.52046542637431,1.7470535039901733,2.52046542637431
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,first,first,10,5.49977970123291,7.934504900950505,5.49977970123291,7.934504900950505
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,Surf,Surf,11,12.334312438964844,17.794651388469635,12.334312438964844,17.794651388469635
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,League,League,12,3.7086989879608154,5.350521638080986,3.7086989879608154,5.350521638080986
211,132,FILLER,True,It feels really good to be a part of the first Surf League championship.,championship..,championship.,13,7.697203278541565,11.104716998666188,3.8486016392707825,5.552358499333094
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",ad.age,adage,1,11.744290590286255,16.9434297933649,5.872145295143127,8.47171489668245
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",of,of,2,2.2809295654296875,3.2906857726624286,2.2809295654296875,3.2906857726624286
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",.if,"""if",3,5.22448456287384,7.537337970059034,2.61224228143692,3.768668985029517
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",it,it,4,2.036255359649658,2.9376955093501347,2.036255359649658,2.9376955093501347
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",seems,seems,5,5.427516460418701,7.83025108178928,5.427516460418701,7.83025108178928
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",too,too,6,2.4814822673797607,3.5800221612026815,2.4814822673797607,3.5800221612026815
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",good,good,7,0.25320038199424744,0.365290935454292,0.25320038199424744,0.365290935454292
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",to,to,8,0.04802870750427246,0.06929077813672042,0.04802870750427246,0.06929077813672042
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",be,be,9,0.01462595071643591,0.02110078656688847,0.01462595071643591,0.02110078656688847
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.","true.,","true,",10,1.005308581283316,1.4503537047805595,0.502654290641658,0.7251768523902797
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",it,it,11,0.8964505791664124,1.2933048049654223,0.8964505791664124,1.2933048049654223
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.","is.,","is,""",12,4.770217299461365,6.881968841895654,2.3851086497306824,3.440984420947827
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",holds,holds,13,6.510369777679443,9.392478192611517,6.510369777679443,9.392478192611517
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",true,true,14,0.37550878524780273,0.5417446622872437,0.37550878524780273,0.5417446622872437
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",at,at,15,4.620706081390381,6.666269749027378,4.620706081390381,6.666269749027378
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",the,the,16,1.5162367820739746,2.187467286311563,1.5162367820739746,2.187467286311563
212,133,FILLER,True,"The adage of ""if it seems too good to be true, it is,"" holds true at the shows.",shows..,shows.,17,12.971163272857666,18.713432928312812,6.485581636428833,9.356716464156406
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,Wade,Wade,0,15.141365051269531,21.84437227175602,15.141365051269531,21.84437227175602
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,has,has,1,4.723749160766602,6.814929488641379,4.723749160766602,6.814929488641379
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,had,had,2,4.031136512756348,5.815700656100012,4.031136512756348,5.815700656100012
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,a,a,3,1.3055964708328247,1.8835775538726485,1.3055964708328247,1.8835775538726485
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,pretty,pretty,4,4.431162357330322,6.392815958294305,4.431162357330322,6.392815958294305
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,good,good,5,1.3905278444290161,2.0061076253757615,1.3905278444290161,2.0061076253757615
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,season,season,6,2.177642345428467,3.14167381257946,2.177642345428467,3.14167381257946
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,featuring,featuring,7,9.981825828552246,14.400730621869695,9.981825828552246,14.400730621869695
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,13...8,13.8,8,10.390860080718994,14.990842309024387,3.4636200269063315,4.996947436341462
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,points,points,9,0.7418755292892456,1.0703001470624696,0.7418755292892456,1.0703001470624696
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,per,per,10,2.591404676437378,3.738606675632674,2.591404676437378,3.738606675632674
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,game,game,11,0.019569305703043938,0.0282325402914216,0.019569305703043938,0.0282325402914216
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,and,and,12,1.1639137268066406,1.6791725616865323,1.1639137268066406,1.6791725616865323
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,a,a,13,2.8978891372680664,4.180770287382636,2.8978891372680664,4.180770287382636
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,sweet,sweet,14,9.457019805908203,13.643595575572473,9.457019805908203,13.643595575572473
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,little,little,15,5.6667094230651855,8.175333582814902,5.6667094230651855,8.175333582814902
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,goodbye,goodbye,16,12.061795234680176,17.40149216929122,12.061795234680176,17.40149216929122
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,moment,moment,17,7.310092926025391,10.546234812814323,7.310092926025391,10.546234812814323
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,with,with,18,0.9681306481361389,1.3967172849986256,0.9681306481361389,1.3967172849986256
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,his,his,19,2.399507522583008,3.461757603406268,2.399507522583008,3.461757603406268
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,old,old,20,4.260453224182129,6.146534738466952,4.260453224182129,6.146534738466952
213,134,FILLER,True,Wade has had a pretty good season featuring 13.8 points per game and a sweet little goodbye moment with his old pal.,pal..,pal.,21,6.897416591644287,9.95086871171047,3.4487082958221436,4.975434355855235
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,So,So,0,10.5689697265625,15.247800211817303,10.5689697265625,15.247800211817303
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,take,take,1,7.807017803192139,11.263145868797148,7.807017803192139,11.263145868797148
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,the,the,2,2.496269702911377,3.6013559211116095,2.496269702911377,3.6013559211116095
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,time,time,3,2.652223825454712,3.8263501603110686,2.652223825454712,3.8263501603110686
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,to,to,4,0.17819391191005707,0.2570794730292441,0.17819391191005707,0.2570794730292441
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,get,get,5,3.433048725128174,4.952842370872594,3.433048725128174,4.952842370872594
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,to,to,6,2.2545645236968994,3.2526490577017046,2.2545645236968994,3.2526490577017046
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,know,know,7,0.09934292733669281,0.14332154861603935,0.09934292733669281,0.14332154861603935
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,your,your,8,1.9743645191192627,2.848405900640483,1.9743645191192627,2.848405900640483
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,engineering,engineering,9,11.385135650634766,16.425278743018918,11.385135650634766,16.425278743018918
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,team,team,10,2.1083617210388184,3.041722999342823,2.1083617210388184,3.041722999342823
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,before,before,11,3.5178444385528564,5.075176726119026,3.5178444385528564,5.075176726119026
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,you.re,you're,12,5.8552053570747375,8.447275732038216,2.9276026785373688,4.223637866019108
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,working,working,13,4.66525936126709,6.730546544960844,4.66525936126709,6.730546544960844
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,on,on,14,0.3856841027736664,0.5564245424212778,0.3856841027736664,0.5564245424212778
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,the,the,15,2.2768168449401855,3.2847523712076616,2.2768168449401855,3.2847523712076616
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,next,next,16,1.536348819732666,2.2164828233039295,1.536348819732666,2.2164828233039295
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,big,big,17,2.7437639236450195,3.958414606012714,2.7437639236450195,3.958414606012714
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,project,project,18,0.9122024774551392,1.3160299905111557,0.9122024774551392,1.3160299905111557
214,135,FILLER,True,So take the time to get to know your engineering team before you're working on the next big project together.,together..,together.,19,7.044294714927673,10.162769051786489,3.5221473574638367,5.081384525893244
215,136,FILLER,True,It's been months and I don't even know where to begin.,It.s,It's,0,9.632949888706207,13.897409033568339,4.816474944353104,6.9487045167841694
215,136,FILLER,True,It's been months and I don't even know where to begin.,been,been,1,2.0989811420440674,3.028189684546429,2.0989811420440674,3.028189684546429
215,136,FILLER,True,It's been months and I don't even know where to begin.,months,months,2,5.6270647048950195,8.118138344513364,5.6270647048950195,8.118138344513364
215,136,FILLER,True,It's been months and I don't even know where to begin.,and,and,3,3.7776949405670166,5.450061756747362,3.7776949405670166,5.450061756747362
215,136,FILLER,True,It's been months and I don't even know where to begin.,I,I,4,5.436044692993164,7.842554720632005,5.436044692993164,7.842554720632005
215,136,FILLER,True,It's been months and I don't even know where to begin.,don.t,don't,5,3.5547251560929,5.128384354418473,1.77736257804645,2.5641921772092364
215,136,FILLER,True,It's been months and I don't even know where to begin.,even,even,6,2.9202795028686523,4.213072756798292,2.9202795028686523,4.213072756798292
215,136,FILLER,True,It's been months and I don't even know where to begin.,know,know,7,0.5321602821350098,0.7677449999942503,0.5321602821350098,0.7677449999942503
215,136,FILLER,True,It's been months and I don't even know where to begin.,where,where,8,2.380065441131592,3.4337086089117506,2.380065441131592,3.4337086089117506
215,136,FILLER,True,It's been months and I don't even know where to begin.,to,to,9,0.8882280588150024,1.2814422156308345,0.8882280588150024,1.2814422156308345
215,136,FILLER,True,It's been months and I don't even know where to begin.,begin..,begin.,10,1.1942319869995117,1.7229125653151687,0.5971159934997559,0.8614562826575843
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",Most,Most,0,11.591896057128906,16.723570956120202,11.591896057128906,16.723570956120202
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",officers,officers,1,8.995809555053711,12.978209833857541,8.995809555053711,12.978209833857541
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",that,that,2,6.129681587219238,8.843261228109585,6.129681587219238,8.843261228109585
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",I,I,3,3.42814040184021,4.945761157205969,3.42814040184021,4.945761157205969
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",know,know,4,1.704012393951416,2.4583702303670387,1.704012393951416,2.4583702303670387
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",are,are,5,2.0481369495391846,2.954837020161631,2.0481369495391846,2.954837020161631
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",gun,gun,6,7.388193607330322,10.658910278422997,7.388193607330322,10.658910278422997
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",guys,guys,7,7.236078262329102,10.439454224546623,7.236078262329102,10.439454224546623
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.","anyway.,","anyway,",8,8.412862777709961,12.137195409081512,4.2064313888549805,6.068597704540756
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",but,but,9,1.5437415838241577,2.2271483273971864,1.5437415838241577,2.2271483273971864
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",there,there,10,2.7073631286621094,3.9058993596064537,2.7073631286621094,3.9058993596064537
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",are,are,11,0.6766207814216614,0.9761574459194462,0.6766207814216614,0.9761574459194462
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",those,those,12,4.32025671005249,6.232812930959996,4.32025671005249,6.232812930959996
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",who,who,13,0.9388914704322815,1.3545340683255993,0.9388914704322815,1.3545340683255993
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",are,are,14,1.2393473386764526,1.7880002594474529,1.2393473386764526,1.7880002594474529
216,137,FILLER,True,"Most officers that I know are gun guys anyway, but there are those who are not.",not..,not.,15,2.997552812099457,4.324554576818653,1.4987764060497284,2.1622772884093266
217,138,FILLER,True,The NBA's youngest stars also know they can work off bad food a little more easily.,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
217,138,FILLER,True,The NBA's youngest stars also know they can work off bad food a little more easily.,NBA.s,NBA's,1,9.12128472328186,13.159232236815003,4.56064236164093,6.579616118407501
217,138,FILLER,True,The NBA's youngest stars also know they can work off bad food a little more easily.,youngest,youngest,2,7.014398574829102,10.119638038724558,7.014398574829102,10.119638038724558
217,138,FILLER,True,The NBA's youngest stars also know they can work off bad food a little more easily.,stars,stars,3,7.170269966125488,10.344512921964318,7.170269966125488,10.344512921964318
217,138,FILLER,True,The NBA's youngest stars also know they can work off bad food a little more easily.,also,also,4,5.863336086273193,8.45900589473164,5.863336086273193,8.45900589473164
217,138,FILLER,True,The NBA's youngest stars also know they can work off bad food a little more easily.,know,know,5,5.856327056884766,8.44889400279151,5.856327056884766,8.44889400279151
